date,capacity,usable,level,storage,pct,inflow,release
1978-01-24,9510,2037.99,0.0,4887.99,51.4,3.28,0.0
1978-01-25,9510,2036.25,0.0,4886.25,51.38,3.84,0.0
1978-01-26,9510,2030.99,0.0,4880.99,51.32,4.23,0.0
1978-01-27,9510,2025.75,0.0,4875.75,51.27,5.08,0.0
1978-01-28,9510,2016.99,0.0,4866.99,51.18,1.23,0.0
1978-01-29,9510,2008.25,0.0,4858.25,51.09,1.57,0.0
1978-01-30,9510,2004.75,0.0,4854.75,51.05,6.48,0.0
1978-01-31,9510,1997.75,0.0,4847.75,50.98,2.4,0.0
1978-02-01,9510,1987.25,0.0,4837.25,50.86,0.0,0.0
1978-02-02,9510,1983.75,0.0,4833.75,50.83,6.72,0.0
1978-02-03,9510,1978.5,0.0,4828.5,50.77,4.32,0.0
1978-02-04,9510,1969.75,0.0,4819.75,50.68,0.86,0.0
1978-02-05,9510,1966.25,0.0,4816.25,50.64,6.26,0.0
1978-02-06,9510,1960.99,0.0,4810.99,50.59,5.68,0.0
1978-02-07,9510,1953.99,0.0,4803.99,50.52,3.51,0.0
1978-02-08,9510,1946.99,0.0,4796.99,50.44,4.32,0.0
1978-02-09,9510,1941.75,0.0,4791.75,50.39,3.81,0.0
1978-02-10,9510,1938.25,0.0,4788.25,50.35,5.09,0.0
1978-02-11,9510,1929.5,0.0,4779.5,50.26,3.94,0.0
1978-02-12,9510,1924.25,0.0,4774.25,50.2,2.28,0.0
1978-02-13,9510,1920.75,0.0,4770.75,50.17,6.2,0.0
1978-02-14,9510,1913.75,0.0,4763.75,50.09,1.63,0.0
1978-02-15,9510,1910.25,0.0,4760.25,50.06,4.32,0.0
1978-02-16,9510,1903.25,0.0,4753.25,49.98,0.8,0.0
1978-02-17,9510,1897.99,0.0,4747.99,49.93,1.58,0.0
1978-02-18,9510,1892.75,0.0,4742.75,49.87,0.36,0.0
1978-02-19,9510,1890.99,0.0,4740.99,49.85,2.8,0.0
1978-02-20,9510,1883.99,0.0,4733.99,49.78,1.15,0.0
1978-02-21,9510,1880.5,0.0,4730.5,49.74,4.88,0.0
1978-02-22,9510,1875.25,0.0,4725.25,49.69,4.01,0.0
1978-02-23,9510,1868.25,0.0,4718.25,49.61,2.51,0.0
1978-02-24,9510,1862.99,0.0,4712.99,49.56,4.51,0.0
1978-02-25,9510,1857.75,0.0,4707.75,49.5,4.48,0.0
1978-02-26,9510,1850.75,0.0,4700.75,49.43,3.64,0.0
1978-02-27,9510,1838.5,0.0,4688.5,49.3,1.48,0.0
1978-02-28,9510,1833.25,0.0,4683.25,49.25,7.61,0.0
1978-03-01,9510,1826.25,0.0,4676.25,49.17,7.61,0.0
1978-03-02,9510,1815.75,0.0,4665.75,49.06,5.45,0.0
1978-03-03,9510,1805.25,0.0,4655.25,48.95,2.71,0.0
1978-03-04,9510,1789.8,0.0,4639.8,48.79,2.62,0.0
1978-03-05,9510,1779.6,0.0,4629.6,48.68,5.58,0.0
1978-03-06,9510,1765.99,0.0,4615.99,48.54,2.1,0.0
1978-03-07,9510,1757.5,0.0,4607.5,48.45,0.63,0.0
1978-03-08,9510,1747.3,0.0,4597.3,48.34,7.31,0.0
1978-03-09,9510,1738.8,0.0,4588.8,48.25,1.52,0.0
1978-03-10,9510,1728.6,0.0,4578.6,48.15,3.65,0.0
1978-03-11,9510,1721.8,0.0,4571.8,48.07,1.67,0.0
1978-03-12,9510,1711.6,0.0,4561.6,47.97,5.01,0.0
1978-03-13,9510,1706.5,0.0,4556.5,47.91,0.95,0.0
1978-03-14,9510,1699.7,0.0,4549.7,47.84,6.07,0.0
1978-03-15,9510,1689.5,0.0,4539.5,47.73,2.93,0.0
1978-03-16,9510,1679.3,0.0,4529.3,47.63,2.12,0.0
1978-03-17,9510,1674.2,0.0,4524.2,47.57,4.03,0.0
1978-03-18,9510,1660.6,0.0,4510.6,47.43,8.94,0.0
1978-03-19,9510,1646.99,0.0,4496.99,47.29,9.18,0.0
1978-03-20,9510,1628.3,0.0,4478.3,47.09,0.8,0.0
1978-03-21,9510,1614.7,0.0,4464.7,46.95,0.22,0.0
1978-03-22,9510,1599.4,0.0,4449.4,46.79,0.51,0.0
1978-03-23,9510,1589.2,0.0,4439.2,46.68,0.8,0.0
1978-03-24,9510,1575.6,0.0,4425.6,46.54,5.15,0.0
1978-03-25,9510,1561.99,0.0,4411.99,46.39,1.62,0.0
1978-03-26,9510,1548.39,0.0,4398.39,46.25,0.12,0.0
1978-03-27,9510,1534.8,0.0,4384.8,46.11,0.53,0.0
1978-03-28,9510,1522.9,0.0,4372.9,45.98,0.37,0.0
1978-03-29,9510,1512.7,0.0,4362.7,45.87,2.08,0.0
1978-03-30,9510,1502.5,0.0,4352.5,45.77,4.09,0.0
1978-03-31,9510,1487.2,0.0,4337.2,45.61,3.11,0.0
1978-04-01,9510,1473.6,0.0,4323.6,45.46,2.97,0.0
1978-04-02,9510,1463.39,0.0,4313.39,45.36,3.42,0.0
1978-04-03,9510,1444.49,0.0,4294.49,45.16,5.82,0.0
1978-04-04,9510,1427.45,0.0,4277.45,44.98,0.62,0.0
1978-04-05,9510,1410.4,0.0,4260.4,44.8,2.01,0.0
1978-04-06,9510,1396.45,0.0,4246.45,44.65,1.75,0.0
1978-04-07,9510,1377.85,0.0,4227.85,44.46,3.39,0.0
1978-04-08,9510,1366.99,0.0,4216.99,44.34,1.01,0.0
1978-04-09,9510,1354.6,0.0,4204.6,44.21,5.33,0.0
1978-04-10,9510,1340.65,0.0,4190.65,44.07,3.95,0.0
1978-04-11,9510,1329.8,0.0,4179.8,43.95,2.98,0.0
1978-04-12,9510,1328.25,0.0,4178.25,43.94,3.34,0.0
1978-04-13,9510,1323.13,0.0,4173.13,43.88,11.51,0.0
1978-04-14,9510,1317.39,0.0,4167.39,43.82,3.43,0.0
1978-04-15,9510,1309.65,0.0,4159.65,43.74,3.63,0.0
1978-04-16,9510,1305.0,0.0,4155.0,43.69,5.94,0.0
1978-04-17,9510,1298.8,0.0,4148.8,43.63,7.77,0.0
1978-04-18,9510,1284.85,0.0,4134.85,43.48,6.7,0.0
1978-04-19,9510,1273.99,0.0,4123.99,43.36,4.77,0.0
1978-04-20,9510,1255.4,0.0,4105.4,43.17,7.76,0.0
1978-04-21,9510,1239.9,0.0,4089.9,43.01,0.58,0.0
1978-04-22,9510,1227.5,0.0,4077.5,42.88,3.64,0.0
1978-04-23,9510,1211.99,0.0,4061.99,42.71,7.08,0.0
1978-04-24,9510,1191.85,0.0,4041.85,42.5,3.45,0.0
1978-04-25,9510,1177.9,0.0,4027.9,42.35,2.84,0.0
1978-04-26,9510,1160.85,0.0,4010.85,42.18,5.03,0.0
1978-04-27,9510,1150.0,0.0,4000.0,42.06,0.84,0.0
1978-04-28,9510,1135.37,0.0,3985.37,41.91,6.3,0.0
1978-04-29,9510,1122.37,0.0,3972.37,41.77,2.92,0.0
1978-04-30,9510,1109.38,0.0,3959.38,41.63,4.66,0.0
1978-05-01,9510,1094.75,0.0,3944.75,41.48,6.31,0.0
1978-05-02,9510,1078.5,0.0,3928.5,41.31,0.83,0.0
1978-05-03,9510,1065.5,0.0,3915.5,41.17,1.8,0.0
1978-05-04,9510,1052.5,0.0,3902.5,41.04,2.52,0.0
1978-05-05,9510,1041.12,0.0,3891.12,40.92,5.22,0.0
1978-05-06,9510,1031.37,0.0,3881.37,40.81,0.45,0.0
1978-05-07,9510,1024.87,0.0,3874.87,40.75,1.44,0.0
1978-05-08,9510,1015.12,0.0,3865.12,40.64,4.35,0.0
1978-05-09,9510,1002.12,0.0,3852.12,40.51,4.8,0.0
1978-05-10,9510,993.99,0.0,3843.99,40.42,0.77,0.0
1978-05-11,9510,985.87,0.0,3835.87,40.34,0.69,0.0
1978-05-12,9510,987.5,0.0,3837.5,40.35,0.95,0.0
1978-05-13,9510,977.75,0.0,3827.75,40.25,9.42,0.0
1978-05-14,9510,974.5,0.0,3824.5,40.22,0.09,0.0
1978-05-15,9510,972.87,0.0,3822.87,40.2,4.48,0.0
1978-05-16,9510,974.5,0.0,3824.5,40.22,4.35,0.0
1978-05-17,9510,971.25,0.0,3821.25,40.18,8.71,0.0
1978-05-18,9510,966.37,0.0,3816.37,40.13,4.84,0.0
1978-05-19,9510,963.12,0.0,3813.12,40.1,3.23,0.0
1978-05-20,9510,961.5,0.0,3811.5,40.08,3.68,0.0
1978-05-21,9510,961.5,0.0,3811.5,40.08,2.86,0.0
1978-05-22,9510,961.5,0.0,3811.5,40.08,3.02,0.0
1978-05-23,9510,958.25,0.0,3808.25,40.04,4.8,0.0
1978-05-24,9510,953.37,0.0,3803.37,39.99,4.96,0.0
1978-05-25,9510,946.88,0.0,3796.88,39.93,4.88,0.0
1978-05-26,9510,943.62,0.0,3793.62,39.89,2.81,0.0
1978-05-27,9510,946.88,0.0,3796.88,39.93,4.08,0.0
1978-05-28,9510,946.88,0.0,3796.88,39.93,8.53,0.0
1978-05-29,9510,946.88,0.0,3796.88,39.93,4.51,0.0
1978-05-30,9510,945.25,0.0,3795.25,39.91,5.51,0.0
1978-05-31,9510,940.37,0.0,3790.37,39.86,5.1,0.0
1978-06-01,9510,933.87,0.0,3783.87,39.79,3.87,0.0
1978-06-02,9510,927.37,0.0,3777.37,39.72,2.85,0.0
1978-06-03,9510,922.5,0.0,3772.5,39.67,0.68,0.0
1978-06-04,9510,922.5,0.0,3772.5,39.67,0.02,0.0
1978-06-05,9510,917.62,0.0,3767.62,39.62,1.07,0.0
1978-06-06,9510,914.37,0.0,3764.37,39.58,3.14,0.0
1978-06-07,9510,902.99,0.0,3752.99,39.46,3.9,0.0
1978-06-08,9510,885.12,0.0,3735.12,39.28,9.6,0.0
1978-06-09,9510,867.25,0.0,3717.25,39.09,6.81,0.0
1978-06-10,9510,859.12,0.0,3709.12,39.0,4.91,0.0
1978-06-11,9510,855.87,0.0,3705.87,38.97,8.36,0.0
1978-06-12,9510,842.87,0.0,3692.87,38.83,4.85,0.0
1978-06-13,9510,828.25,0.0,3678.25,38.68,5.16,0.0
1978-06-14,9510,820.72,0.0,3670.72,38.6,3.07,0.0
1978-06-15,9510,815.02,0.0,3665.02,38.54,4.72,0.0
1978-06-16,9510,812.17,0.0,3662.17,38.51,5.38,0.0
1978-06-17,9510,807.9,0.0,3657.9,38.46,9.62,0.0
1978-06-18,9510,807.9,0.0,3657.9,38.46,3.4,0.0
1978-06-19,9510,806.47,0.0,3656.47,38.45,4.1,0.0
1978-06-20,9510,800.77,0.0,3650.77,38.39,6.36,0.0
1978-06-21,9510,795.67,0.0,3645.67,38.34,5.07,0.0
1978-06-22,9510,797.92,0.0,3647.92,38.36,5.36,0.0
1978-06-23,9510,802.2,0.0,3652.2,38.4,13.96,0.0
1978-06-24,9510,812.17,0.0,3662.17,38.51,18.78,0.0
1978-06-25,9510,815.02,0.0,3665.02,38.54,17.35,0.0
1978-06-26,9510,819.3,0.0,3669.3,38.58,6.84,0.0
1978-06-27,9510,822.15,0.0,3672.15,38.61,10.21,0.0
1978-06-28,9510,873.75,0.0,3723.75,39.16,7.83,0.0
1978-06-29,9510,935.5,0.0,3785.5,39.81,59.71,0.0
1978-06-30,9510,974.5,0.0,3824.5,40.22,71.97,0.0
1978-07-01,9510,995.62,0.0,3845.62,40.44,50.97,0.0
1978-07-02,9510,1037.87,0.0,3887.87,40.88,29.66,0.0
1978-07-03,9510,1075.25,0.0,3925.25,41.27,44.79,0.0
1978-07-04,9510,1096.37,0.0,3946.37,41.5,49.85,0.0
1978-07-05,9510,1119.12,0.0,3969.12,41.74,28.68,0.0
1978-07-06,9510,1135.37,0.0,3985.37,41.91,27.2,0.0
1978-07-07,9510,1150.0,0.0,4000.0,42.06,23.53,0.0
1978-07-08,9510,1165.5,0.0,4015.5,42.22,21.17,0.0
1978-07-09,9510,1190.3,0.0,4040.3,42.48,25.31,0.0
1978-07-10,9510,1215.1,0.0,4065.1,42.75,27.2,0.0
1978-07-11,9510,1227.5,0.0,4077.5,42.88,36.16,0.0
1978-07-12,9510,1236.8,0.0,4086.8,42.97,23.7,0.0
1978-07-13,9510,1232.15,0.0,4082.15,42.92,21.67,0.0
1978-07-14,9510,1252.3,0.0,4102.3,43.14,10.72,0.0
1978-07-15,9510,1277.1,0.0,4127.1,43.4,34.96,0.0
1978-07-16,9510,1298.8,0.0,4148.8,43.63,34.16,0.0
1978-07-17,9510,1303.45,0.0,4153.45,43.67,24.51,0.0
1978-07-18,9510,1306.55,0.0,4156.55,43.71,20.22,0.0
1978-07-19,9510,1305.0,0.0,4155.0,43.69,14.64,0.0
1978-07-20,9510,1311.2,0.0,4161.2,43.76,18.5,0.0
1978-07-21,9510,1314.3,0.0,4164.3,43.79,12.99,0.0
1978-07-22,9510,1331.35,0.0,4181.35,43.97,24.19,0.0
1978-07-23,9510,1348.4,0.0,4198.4,44.15,35.59,0.0
1978-07-24,9510,1362.35,0.0,4212.35,44.29,24.67,0.0
1978-07-25,9510,1377.85,0.0,4227.85,44.46,34.32,0.0
1978-07-26,9510,1399.55,0.0,4249.55,44.69,30.28,0.0
1978-07-27,9510,1424.35,0.0,4274.35,44.95,32.01,0.0
1978-07-28,9510,1487.2,0.0,4337.2,45.61,36.54,0.0
1978-07-29,9510,1551.8,0.0,4401.8,46.29,76.42,0.0
1978-07-30,9510,1607.9,0.0,4457.9,46.88,76.03,0.0
1978-07-31,9510,1650.4,0.0,4500.4,47.32,58.83,0.0
1978-08-01,9510,1686.1,0.0,4536.1,47.7,46.4,0.0
1978-08-02,9510,1716.7,0.0,4566.7,48.02,44.2,0.0
1978-08-03,9510,1748.99,0.0,4598.99,48.36,40.52,0.0
1978-08-04,9510,1798.3,0.0,4648.3,48.88,43.63,0.0
1978-08-05,9510,1834.99,0.0,4684.99,49.26,58.61,0.0
1978-08-06,9510,1868.25,0.0,4718.25,49.61,44.15,0.0
1978-08-07,9510,1892.75,0.0,4742.75,49.87,36.54,0.0
1978-08-08,9510,1908.5,0.0,4758.5,50.04,32.34,0.0
1978-08-09,9510,1936.5,0.0,4786.5,50.33,27.69,0.0
1978-08-10,9510,1967.99,0.0,4817.99,50.66,34.0,0.0
1978-08-11,9510,2016.99,0.0,4866.99,51.18,37.34,0.0
1978-08-12,9510,2076.5,0.0,4926.5,51.8,53.42,0.0
1978-08-13,9510,2193.12,0.0,5043.12,53.03,60.07,0.0
1978-08-14,9510,2292.13,0.0,5142.13,54.07,117.45,0.0
1978-08-15,9510,2399.37,0.0,5249.37,55.2,101.75,0.0
1978-08-16,9510,2491.25,0.0,5341.25,56.16,113.69,0.0
1978-08-17,9510,2554.75,0.0,5404.75,56.83,101.32,0.0
1978-08-18,9510,2626.99,0.0,5476.99,57.59,73.08,0.0
1978-08-19,9510,2669.5,0.0,5519.5,58.04,78.48,0.0
1978-08-20,9510,2720.5,0.0,5570.5,58.58,49.79,0.0
1978-08-21,9510,2769.37,0.0,5619.37,59.09,53.35,0.0
1978-08-22,9510,2826.75,0.0,5676.75,59.69,58.02,0.0
1978-08-23,9510,2875.62,0.0,5725.62,60.21,64.81,0.0
1978-08-24,9510,2814.99,0.0,5664.99,59.57,58.12,0.0
1978-08-25,9510,2974.2,0.0,5824.2,61.24,63.97,0.0
1978-08-26,9510,3031.4,0.0,5881.4,61.84,46.05,0.0
1978-08-27,9510,3077.13,0.0,5927.13,62.33,58.2,0.0
1978-08-28,9510,3121.13,0.0,5971.13,62.79,48.59,0.0
1978-08-29,9510,3174.39,0.0,6024.39,63.35,56.89,0.0
1978-08-30,9510,3207.4,0.0,6057.4,63.7,64.32,0.0
1978-08-31,9510,3229.5,0.0,6079.5,63.93,46.66,0.0
1978-09-01,9510,3268.99,0.0,6118.99,64.34,36.82,0.0
1978-09-02,9510,3308.6,0.0,6158.6,64.76,51.53,0.0
1978-09-03,9510,3352.6,0.0,6202.6,65.22,47.29,0.0
1978-09-04,9510,3396.15,0.0,6246.15,65.68,45.99,0.0
1978-09-05,9510,3424.85,0.0,6274.85,65.98,54.56,0.0
1978-09-06,9510,3443.3,0.0,6293.3,66.18,40.62,0.0
1978-09-07,9510,3461.75,0.0,6311.75,66.37,32.96,0.0
1978-09-08,9510,3508.89,0.0,6358.89,66.87,36.89,0.0
1978-09-09,9510,3570.39,0.0,6420.39,67.51,60.85,0.0
1978-09-10,9510,3635.99,0.0,6485.99,68.2,71.61,0.0
1978-09-11,9510,3685.2,0.0,6535.2,68.72,68.6,0.0
1978-09-12,9510,3744.65,0.0,6594.65,69.34,62.67,0.0
1978-09-13,9510,3832.5,0.0,6682.5,70.27,66.37,0.0
1978-09-14,9510,3925.0,0.0,6775.0,71.24,93.87,0.0
1978-09-15,9510,4012.5,0.0,6862.5,72.16,99.14,0.0
1978-09-16,9510,4064.99,0.0,6914.99,72.71,94.83,0.0
1978-09-17,9510,4119.99,0.0,6969.99,73.29,64.42,0.0
1978-09-18,9510,4164.99,0.0,7014.99,73.76,57.88,0.0
1978-09-19,9510,4197.5,0.0,7047.5,74.11,55.96,0.0
1978-09-20,9510,4222.5,0.0,7072.5,74.37,43.53,0.0
1978-09-21,9510,4242.5,0.0,7092.5,74.58,41.84,0.0
1978-09-22,9510,4279.99,0.0,7129.99,74.97,38.74,0.0
1978-09-23,9510,4320.7,0.0,7170.7,75.4,52.12,0.0
1978-09-24,9510,4380.5,0.0,7230.5,76.03,51.73,0.0
1978-09-25,9510,4437.99,0.0,7287.99,76.64,65.87,0.0
1978-09-26,9510,4481.7,0.0,7331.7,77.09,70.23,0.0
1978-09-27,9510,4506.99,0.0,7356.99,77.36,51.31,0.0
1978-09-28,9510,4525.4,0.0,7375.4,77.55,37.29,0.0
1978-09-29,9510,4548.39,0.0,7398.39,77.8,27.4,0.0
1978-09-30,9510,4564.5,0.0,7414.5,77.97,33.84,0.0
1978-10-01,9510,4582.9,0.0,7432.9,78.16,23.0,0.0
1978-10-02,9510,4596.7,0.0,7446.7,78.3,20.37,0.0
1978-10-03,9510,4592.09,0.0,7442.09,78.26,26.18,0.0
1978-10-04,9510,4594.4,0.0,7444.4,78.28,16.6,0.0
1978-10-05,9510,4624.3,0.0,7474.3,78.59,19.56,0.0
1978-10-06,9510,4663.39,0.0,7513.39,79.01,40.48,0.0
1978-10-07,9510,4695.59,0.0,7545.59,79.34,47.09,0.0
1978-10-08,9510,4723.2,0.0,7573.2,79.63,36.6,0.0
1978-10-09,9510,4743.89,0.0,7593.89,79.85,28.98,0.0
1978-10-10,9510,4773.8,0.0,7623.8,80.17,29.71,0.0
1978-10-11,9510,4819.8,0.0,7669.8,80.65,37.67,0.0
1978-10-12,9510,4854.3,0.0,7704.3,81.01,55.4,0.0
1978-10-13,9510,4872.7,0.0,7722.7,81.21,48.0,0.0
1978-10-14,9510,4877.3,0.0,7727.3,81.25,37.72,0.0
1978-10-15,9510,4891.1,0.0,7741.1,81.4,21.93,0.0
1978-10-16,9510,4900.29,0.0,7750.29,81.5,17.16,0.0
1978-10-17,9510,4918.7,0.0,7768.7,81.69,25.62,0.0
1978-10-18,9510,4923.3,0.0,7773.3,81.74,34.11,0.0
1978-10-19,9510,4932.5,0.0,7782.5,81.83,14.74,0.0
1978-10-20,9510,4937.09,0.0,7787.09,81.88,17.69,0.0
1978-10-21,9510,4937.09,0.0,7787.09,81.88,18.81,0.0
1978-10-22,9510,4946.3,0.0,7796.3,81.98,13.88,0.0
1978-10-23,9510,4957.79,0.0,7807.79,82.1,12.35,0.0
1978-10-24,9510,4960.1,0.0,7810.1,82.13,14.63,0.0
1978-10-25,9510,4960.1,0.0,7810.1,82.13,14.68,0.0
1978-10-26,9510,4962.4,0.0,7812.4,82.15,14.96,0.0
1978-10-27,9510,4962.4,0.0,7812.4,82.15,17.95,0.0
1978-10-28,9510,4966.99,0.0,7816.99,82.2,14.98,0.0
1978-10-29,9510,4971.6,0.0,7821.6,82.25,10.78,0.0
1978-10-30,9510,4976.2,0.0,7826.2,82.29,5.93,0.0
1978-10-31,9510,4983.09,0.0,7833.09,82.37,9.51,0.0
1978-11-01,9510,4985.4,0.0,7835.4,82.39,10.98,0.0
1978-11-02,9510,4992.3,0.0,7842.3,82.46,8.21,0.0
1978-11-03,9510,4999.2,0.0,7849.2,82.54,13.02,0.0
1978-11-04,9510,4999.2,0.0,7849.2,82.54,15.63,0.0
1978-11-05,9510,4999.2,0.0,7849.2,82.54,3.0,0.0
1978-11-06,9510,4994.59,0.0,7844.59,82.49,1.55,0.0
1978-11-07,9510,5008.39,0.0,7858.39,82.63,6.92,0.0
1978-11-08,9510,5003.8,0.0,7853.8,82.58,25.62,0.0
1978-11-09,9510,5006.1,0.0,7856.1,82.61,11.24,0.0
1978-11-10,9510,5006.1,0.0,7856.1,82.61,11.37,0.0
1978-11-11,9510,5003.8,0.0,7853.8,82.58,7.67,0.0
1978-11-12,9510,5003.8,0.0,7853.8,82.58,5.67,0.0
1978-11-13,9510,5006.1,0.0,7856.1,82.61,5.14,0.0
1978-11-14,9510,5003.8,0.0,7853.8,82.58,10.89,0.0
1978-11-15,9510,4999.2,0.0,7849.2,82.54,6.41,0.0
1978-11-16,9510,4999.2,0.0,7849.2,82.54,4.73,0.0
1978-11-17,9510,5001.5,0.0,7851.5,82.56,10.41,0.0
1978-11-18,9510,4999.2,0.0,7849.2,82.54,11.85,0.0
1978-11-19,9510,4999.2,0.0,7849.2,82.54,6.53,0.0
1978-11-20,9510,4994.59,0.0,7844.59,82.49,7.25,0.0
1978-11-21,9510,4983.09,0.0,7833.09,82.37,5.98,0.0
1978-11-22,9510,5412.2,0.0,8262.2,86.88,5.4,0.0
1978-11-23,9510,4966.99,0.0,7816.99,82.2,9.7,0.0
1978-11-24,9510,4957.79,0.0,7807.79,82.1,6.52,0.0
1978-11-25,9510,4953.2,0.0,7803.2,82.05,6.78,0.0
1978-11-26,9510,4953.2,0.0,7803.2,82.05,6.24,0.0
1978-11-27,9510,4950.89,0.0,7800.89,82.03,6.69,0.0
1978-11-28,9510,4946.3,0.0,7796.3,81.98,10.29,0.0
1978-11-29,9510,4946.3,0.0,7796.3,81.98,7.6,0.0
1978-11-30,9510,4932.5,0.0,7782.5,81.83,11.91,0.0
1978-12-01,9510,4925.59,0.0,7775.59,81.76,0.0,0.0
1978-12-02,9510,4918.7,0.0,7768.7,81.69,5.28,0.0
1978-12-03,9510,4916.39,0.0,7766.39,81.67,3.22,0.0
1978-12-04,9510,4911.1,0.0,7761.1,81.61,4.36,0.0
1978-12-05,9510,4909.5,0.0,7759.5,81.59,7.31,0.0
1978-12-06,9510,4909.5,0.0,7759.5,81.59,1.74,0.0
1978-12-07,9510,4900.29,0.0,7750.29,81.5,5.78,0.0
1978-12-08,9510,4888.8,0.0,7738.8,81.38,7.55,0.0
1978-12-09,9510,4872.7,0.0,7722.7,81.21,8.0,0.0
1978-12-10,9510,4865.8,0.0,7715.8,81.13,2.28,0.0
1978-12-11,9510,4861.2,0.0,7711.2,81.09,4.6,0.0
1978-12-12,9510,4845.1,0.0,7695.1,80.92,10.88,0.0
1978-12-13,9510,4831.3,0.0,7681.3,80.77,1.78,0.0
1978-12-14,9510,4822.09,0.0,7672.09,80.67,3.82,0.0
1978-12-15,9510,4815.2,0.0,7665.2,80.6,1.21,0.0
1978-12-16,9510,4817.5,0.0,7667.5,80.63,1.65,0.0
1978-12-17,9510,4810.59,0.0,7660.59,80.55,9.9,0.0
1978-12-18,9510,4799.1,0.0,7649.1,80.43,2.83,0.0
1978-12-19,9510,4787.6,0.0,7637.6,80.31,5.24,0.0
1978-12-20,9510,4771.5,0.0,7621.5,80.14,4.48,0.0
1978-12-21,9510,4762.3,0.0,7612.3,80.05,3.98,0.0
1978-12-22,9510,4746.2,0.0,7596.2,79.88,6.44,0.0
1978-12-23,9510,4732.39,0.0,7582.39,79.73,2.22,0.0
1978-12-24,9510,4734.7,0.0,7584.7,79.75,2.22,0.0
1978-12-25,9510,4727.79,0.0,7577.79,79.68,8.91,0.0
1978-12-26,9510,4713.99,0.0,7563.99,79.54,8.8,0.0
1978-12-27,9510,4695.59,0.0,7545.59,79.34,4.22,0.0
1978-12-28,9510,4688.7,0.0,7538.7,79.27,1.4,0.0
1978-12-29,9510,4681.8,0.0,7531.8,79.2,3.69,0.0
1978-12-30,9510,4674.89,0.0,7524.89,79.13,2.16,0.0
1978-12-31,9510,4672.6,0.0,7522.6,79.1,1.7,0.0
1979-01-01,9510,4672.6,0.0,7522.6,79.1,3.78,0.0
1979-01-02,9510,4672.6,0.0,7522.6,79.1,10.59,0.0
1979-01-03,9510,4658.8,0.0,7508.8,78.96,3.29,0.0
1979-01-04,9510,4645.0,0.0,7495.0,78.81,6.03,0.0
1979-01-05,9510,4626.6,0.0,7476.6,78.62,2.14,0.0
1979-01-06,9510,4610.5,0.0,7460.5,78.45,1.06,0.0
1979-01-07,9510,4610.5,0.0,7460.5,78.45,10.33,0.0
1979-01-08,9510,4594.4,0.0,7444.4,78.28,10.41,0.0
1979-01-09,9510,4580.59,0.0,7430.59,78.13,2.97,0.0
1979-01-10,9510,4564.5,0.0,7414.5,77.97,0.0,0.0
1979-01-11,9510,4548.39,0.0,7398.39,77.8,3.08,0.0
1979-01-12,9510,4534.59,0.0,7384.59,77.65,4.17,0.0
1979-01-13,9510,4527.7,0.0,7377.7,77.58,6.1,0.0
1979-01-14,9510,4520.8,0.0,7370.8,77.51,1.3,0.0
1979-01-15,9510,4506.99,0.0,7356.99,77.36,1.5,0.0
1979-01-16,9510,4502.39,0.0,7352.39,77.31,10.25,0.0
1979-01-17,9510,4493.2,0.0,7343.2,77.22,3.19,0.0
1979-01-18,9510,4483.99,0.0,7333.99,77.12,4.2,0.0
1979-01-19,9510,4474.8,0.0,7324.8,77.02,2.61,0.0
1979-01-20,9510,4467.9,0.0,7317.9,76.95,1.43,0.0
1979-01-21,9510,4460.99,0.0,7310.99,76.88,1.91,0.0
1979-01-22,9510,4454.1,0.0,7304.1,76.8,5.88,0.0
1979-01-23,9510,4437.99,0.0,7287.99,76.64,0.57,0.0
1979-01-24,9510,4428.8,0.0,7278.8,76.54,5.88,0.0
1979-01-25,9510,4415.0,0.0,7265.0,76.39,1.16,0.0
1979-01-26,9510,4405.8,0.0,7255.8,76.3,2.2,0.0
1979-01-27,9510,4396.6,0.0,7246.6,76.2,1.17,0.0
1979-01-28,9510,4389.7,0.0,7239.7,76.13,1.86,0.0
1979-01-29,9510,4380.5,0.0,7230.5,76.03,1.01,0.0
1979-01-30,9510,4378.2,0.0,7228.2,76.01,10.07,0.0
1979-01-31,9510,4359.8,0.0,7209.8,75.81,3.23,0.0
1979-02-01,9510,4339.1,0.0,7189.1,75.6,0.43,0.0
1979-02-02,9510,4325.29,0.0,7175.29,75.45,2.12,0.0
1979-02-03,9510,4320.7,0.0,7170.7,75.4,5.28,0.0
1979-02-04,9510,4313.8,0.0,7163.8,75.33,2.59,0.0
1979-02-05,9510,4302.3,0.0,7152.3,75.21,4.35,0.0
1979-02-06,9510,4287.5,0.0,7137.5,75.05,2.4,0.0
1979-02-07,9510,4272.5,0.0,7122.5,74.89,4.09,0.0
1979-02-08,9510,4254.99,0.0,7104.99,74.71,2.68,0.0
1979-02-09,9510,4237.5,0.0,7087.5,74.53,1.49,0.0
1979-02-10,9510,4227.5,0.0,7077.5,74.42,2.52,0.0
1979-02-11,9510,4217.5,0.0,7067.5,74.32,0.91,0.0
1979-02-12,9510,4204.99,0.0,7054.99,74.18,5.25,0.0
1979-02-13,9510,4189.99,0.0,7039.99,74.03,2.67,0.0
1979-02-14,9510,4162.5,0.0,7012.5,73.74,0.0,0.0
1979-02-15,9510,4137.5,0.0,6987.5,73.48,2.12,0.0
1979-02-16,9510,4114.99,0.0,6964.99,73.24,0.77,0.0
